State,ZIP Code,City,County,Type
Minnesota,ZIP Code 55902,Rochester,Olmsted,Standard
Minnesota,ZIP Code 55903,Rochester,Olmsted,P.O. Box
Minnesota,ZIP Code 55904,Rochester,Olmsted,Standard
Minnesota,ZIP Code 55905,Rochester,Olmsted,Unique
Minnesota,ZIP Code 55906,Rochester,Olmsted,Standard
Minnesota,ZIP Code 55909,Adams,Mower,Standard
Minnesota,ZIP Code 55910,Altura,Winona,Standard
Minnesota,ZIP Code 55912,Austin,Mower,Standard
Minnesota,ZIP Code 55917,Blooming Prairie,Steele,Standard
Minnesota,ZIP Code 55918,Brownsdale,Mower,Standard
Minnesota,ZIP Code 55919,Brownsville,Houston,Standard
Minnesota,ZIP Code 55920,Byron,Olmsted,Standard
Minnesota,ZIP Code 55921,Caledonia,Houston,Standard
Minnesota,ZIP Code 55922,Canton,Fillmore,Standard
Minnesota,ZIP Code 55923,Chatfield,Fillmore,Standard
Minnesota,ZIP Code 55924,Claremont,Dodge,Standard
Minnesota,ZIP Code 55925,Dakota,Winona,Standard
Minnesota,ZIP Code 55926,Dexter,Mower,Standard
Minnesota,ZIP Code 55927,Dodge Center,Dodge,Standard
Minnesota,ZIP Code 55929,Dover,Olmsted,Standard
Minnesota,ZIP Code 55931,Eitzen,Houston,Standard
Minnesota,ZIP Code 55932,Elgin,Wabasha,Standard
Minnesota,ZIP Code 55933,Elkton,Mower,Standard
Minnesota,ZIP Code 55934,Eyota,Olmsted,Standard
Minnesota,ZIP Code 55935,Fountain,Fillmore,Standard
Minnesota,ZIP Code 55936,Grand Meadow,Mower,Standard
Minnesota,ZIP Code 55939,Harmony,Fillmore,Standard
Minnesota,ZIP Code 55940,Hayfield,Dodge,Standard
Minnesota,ZIP Code 55941,Hokah,Houston,Standard
Minnesota,ZIP Code 55942,Homer,Winona,P.O. Box
Minnesota,ZIP Code 55943,Houston,Houston,Standard
Minnesota,ZIP Code 55944,Kasson,Dodge,Standard
Minnesota,ZIP Code 55945,Kellogg,Wabasha,Standard
Minnesota,ZIP Code 55946,Kenyon,Goodhue,Standard
Minnesota,ZIP Code 55947,La Crescent,Houston,Standard
Minnesota,ZIP Code 55949,Lanesboro,Fillmore,Standard
Minnesota,ZIP Code 55950,Lansing,Mower,P.O. Box
Minnesota,ZIP Code 55951,Le Roy,Mower,Standard
Minnesota,ZIP Code 55952,Lewiston,Winona,Standard
Minnesota,ZIP Code 55953,Lyle,Mower,Standard
Minnesota,ZIP Code 55954,Mabel,Fillmore,Standard
Minnesota,ZIP Code 55955,Mantorville,Dodge,Standard
Minnesota,ZIP Code 55956,Mazeppa,Wabasha,Standard
Minnesota,ZIP Code 55957,Millville,Wabasha,Standard
Minnesota,ZIP Code 55959,Minnesota City,Winona,Standard
Minnesota,ZIP Code 55960,Oronoco,Olmsted,Standard
Minnesota,ZIP Code 55961,Ostrander,Fillmore,Standard
Minnesota,ZIP Code 55962,Peterson,Fillmore,Standard
Minnesota,ZIP Code 55963,Pine Island,Goodhue,Standard
Minnesota,ZIP Code 55964,Plainview,Wabasha,Standard
Minnesota,ZIP Code 55965,Preston,Fillmore,Standard
Minnesota,ZIP Code 55967,Racine,Mower,Standard
Minnesota,ZIP Code 55968,Reads Landing,Wabasha,Standard
Minnesota,ZIP Code 55969,Rollingstone,Winona,Standard
