ZIP CODE,City,County,Type
ZIP Code 37848,Powder Springs,Grainger,Standard
ZIP Code 37849,Powell,Knox,Standard
ZIP Code 37851,Pruden,Claiborne,P.O. Box
ZIP Code 37852,Robbins,Scott,Standard
ZIP Code 37853,Rockford,Blount,Standard
ZIP Code 37854,Rockwood,Roane,Standard
ZIP Code 37857,Rogersville,Hawkins,Standard
ZIP Code 37860,Russellville,Hamblen,Standard
ZIP Code 37861,Rutledge,Grainger,Standard
ZIP Code 37862,Sevierville,Sevier,Standard
ZIP Code 37863,Pigeon Forge,Sevier,Standard
ZIP Code 37864,Sevierville,Sevier,P.O. Box
ZIP Code 37865,Seymour,Sevier,Standard
ZIP Code 37866,Sharps Chapel,Union,Standard
ZIP Code 37867,Shawanee,Claiborne,P.O. Box
ZIP Code 37868,Pigeon Forge,Sevier,P.O. Box
ZIP Code 37869,Sneedville,Hancock,Standard
ZIP Code 37870,Speedwell,Claiborne,Standard
ZIP Code 37871,Strawberry Plains,Jefferson,Standard
ZIP Code 37872,Sunbright,Morgan,Standard
ZIP Code 37873,Surgoinsville,Hawkins,Standard
ZIP Code 37874,Sweetwater,Monroe,Standard
ZIP Code 37876,Sevierville,Sevier,Standard
ZIP Code 37877,Talbott,Hamblen,Standard
ZIP Code 37878,Tallassee,Blount,Standard
ZIP Code 37879,Tazewell,Claiborne,Standard
ZIP Code 37880,Ten Mile,Meigs,Standard
ZIP Code 37881,Thorn Hill,Grainger,Standard
ZIP Code 37882,Townsend,Blount,Standard
ZIP Code 37885,Vonore,Monroe,Standard
ZIP Code 37886,Walland,Blount,Standard
ZIP Code 37887,Wartburg,Morgan,Standard
ZIP Code 37888,Washburn,Grainger,Standard
ZIP Code 37890,White Pine,Jefferson,Standard
ZIP Code 37891,Whitesburg,Hamblen,Standard
ZIP Code 37892,Winfield,Scott,Standard
ZIP Code 37901,Knoxville,Knox,P.O. Box
ZIP Code 37902,Knoxville,Knox,Standard
ZIP Code 37909,Knoxville,Knox,Standard
ZIP Code 37912,Knoxville,Knox,Standard
ZIP Code 37914,Knoxville,Knox,Standard
ZIP Code 37915,Knoxville,Knox,Standard
ZIP Code 37916,Knoxville,Knox,Standard
ZIP Code 37917,Knoxville,Knox,Standard
ZIP Code 37918,Knoxville,Knox,Standard
ZIP Code 37919,Knoxville,Knox,Standard
ZIP Code 37920,Knoxville,Knox,Standard
ZIP Code 37921,Knoxville,Knox,Standard
ZIP Code 37922,Knoxville,Knox,Standard
ZIP Code 37923,Knoxville,Knox,Standard
ZIP Code 37924,Knoxville,Knox,Standard
ZIP Code 37927,Knoxville,Knox,P.O. Box
ZIP Code 37928,Knoxville,Knox,P.O. Box
ZIP Code 37929,Knoxville,Knox,Standard
ZIP Code 37930,Knoxville,Knox,P.O. Box
ZIP Code 37931,Knoxville,Knox,Standard
ZIP Code 37932,Knoxville,Knox,Standard
ZIP Code 37933,Knoxville,Knox,P.O. Box
ZIP Code 37934,Farragut,Knox,Standard
ZIP Code 37938,Knoxville,Knox,Standard
ZIP Code 37939,Knoxville,Knox,P.O. Box
ZIP Code 37940,Knoxville,Knox,P.O. Box
ZIP Code 37950,Knoxville,Knox,P.O. Box
ZIP Code 37995,Knoxville,Knox,Unique
ZIP Code 37996,Knoxville,Knox,Unique
ZIP Code 37997,Knoxville,Knox,Unique
ZIP Code 37998,Knoxville,Knox,Unique
ZIP Code 38001,Alamo,Crockett,Standard
ZIP Code 38002,Arlington,Shelby,Standard
ZIP Code 38004,Atoka,Tipton,Standard
ZIP Code 38006,Bells,Crockett,Standard
ZIP Code 38007,Bogota,Dyer,P.O. Box
ZIP Code 38008,Bolivar,Hardeman,Standard
ZIP Code 38010,Braden,Fayette,P.O. Box
ZIP Code 38011,Brighton,Tipton,Standard
ZIP Code 38012,Brownsville,Haywood,Standard
ZIP Code 38014,Brunswick,Shelby,P.O. Box
ZIP Code 38015,Burlison,Tipton,Standard
ZIP Code 38016,Cordova,Shelby,Standard
ZIP Code 38017,Collierville,Shelby,Standard
ZIP Code 38018,Cordova,Shelby,Standard
ZIP Code 38019,Covington,Tipton,Standard
ZIP Code 38021,Crockett Mills,Crockett,P.O. Box
ZIP Code 38023,Drummonds,Tipton,Standard
ZIP Code 38024,Dyersburg,Dyer,Standard
ZIP Code 38025,Dyersburg,Dyer,P.O. Box
ZIP Code 38027,Collierville,Shelby,P.O. Box
ZIP Code 38028,Eads,Shelby,Standard
ZIP Code 38029,Ellendale,Shelby,P.O. Box
ZIP Code 38030,Finley,Dyer,Standard
ZIP Code 38034,Friendship,Crockett,Standard
ZIP Code 38036,Gallaway,Fayette,P.O. Box
ZIP Code 38037,Gates,Lauderdale,Standard
ZIP Code 38039,Grand Junction,Hardeman,Standard
ZIP Code 38040,Halls,Lauderdale,Standard
ZIP Code 38041,Henning,Lauderdale,Standard
ZIP Code 38042,Hickory Valley,Hardeman,Standard
ZIP Code 38044,Hornsby,Hardeman,Standard
ZIP Code 38045,Laconia,Fayette,P.O. Box
ZIP Code 38046,La Grange,Fayette,P.O. Box
ZIP Code 38047,Lenox,Dyer,Standard
ZIP Code 38048,Macon,Fayette,P.O. Box
ZIP Code 38049,Mason,Tipton,Standard
ZIP Code 38050,Maury City,Crockett,P.O. Box
ZIP Code 38052,Middleton,Hardeman,Standard
ZIP Code 38053,Millington,Shelby,Standard
ZIP Code 38054,Millington,Shelby,P.O. Box
ZIP Code 38055,Millington,Shelby,Unique
ZIP Code 38057,Moscow,Fayette,Standard
ZIP Code 38058,Munford,Tipton,Standard
ZIP Code 38059,Newbern,Dyer,Standard
ZIP Code 38060,Oakland,Fayette,Standard
ZIP Code 38061,Pocahontas,Hardeman,Standard
ZIP Code 38063,Ripley,Lauderdale,Standard
ZIP Code 38066,Rossville,Fayette,Standard
ZIP Code 38067,Saulsbury,Hardeman,Standard
ZIP Code 38068,Somerville,Fayette,Standard
ZIP Code 38069,Stanton,Haywood,Standard
ZIP Code 38070,Tigrett,Dyer,P.O. Box
ZIP Code 38071,Tipton,Tipton,P.O. Box
ZIP Code 38075,Whiteville,Hardeman,Standard
ZIP Code 38076,Williston,Fayette,Standard
ZIP Code 38077,Wynnburg,Lake,P.O. Box
ZIP Code 38079,Tiptonville,Lake,Standard
ZIP Code 38080,Ridgely,Lake,Standard
ZIP Code 38083,Millington,Shelby,P.O. Box
ZIP Code 38088,Cordova,Shelby,P.O. Box
ZIP Code 38101,Memphis,Shelby,P.O. Box
ZIP Code 38103,Memphis,Shelby,Standard
ZIP Code 38104,Memphis,Shelby,Standard
ZIP Code 38105,Memphis,Shelby,Standard
ZIP Code 38106,Memphis,Shelby,Standard
ZIP Code 38107,Memphis,Shelby,Standard
ZIP Code 38108,Memphis,Shelby,Standard
ZIP Code 38109,Memphis,Shelby,Standard
ZIP Code 38111,Memphis,Shelby,Standard
ZIP Code 38112,Memphis,Shelby,Standard
