ZIP CODE,City,County,Type
ZIP Code 55951,Le Roy,Mower,Standard
ZIP Code 55952,Lewiston,Winona,Standard
ZIP Code 55953,Lyle,Mower,Standard
ZIP Code 55954,Mabel,Fillmore,Standard
ZIP Code 55955,Mantorville,Dodge,Standard
ZIP Code 55956,Mazeppa,Wabasha,Standard
ZIP Code 55957,Millville,Wabasha,Standard
ZIP Code 55959,Minnesota City,Winona,Standard
ZIP Code 55960,Oronoco,Olmsted,Standard
ZIP Code 55961,Ostrander,Fillmore,Standard
ZIP Code 55962,Peterson,Fillmore,Standard
ZIP Code 55963,Pine Island,Goodhue,Standard
ZIP Code 55964,Plainview,Wabasha,Standard
ZIP Code 55965,Preston,Fillmore,Standard
ZIP Code 55967,Racine,Mower,Standard
ZIP Code 55968,Reads Landing,Wabasha,Standard
ZIP Code 55969,Rollingstone,Winona,Standard
ZIP Code 55970,Rose Creek,Mower,Standard
ZIP Code 55971,Rushford,Fillmore,Standard
ZIP Code 55972,Saint Charles,Winona,Standard
ZIP Code 55973,Sargeant,Mower,Standard
ZIP Code 55974,Spring Grove,Houston,Standard
ZIP Code 55975,Spring Valley,Fillmore,Standard
ZIP Code 55976,Stewartville,Olmsted,Standard
ZIP Code 55977,Taopi,Mower,Standard
ZIP Code 55979,Utica,Winona,Standard
ZIP Code 55981,Wabasha,Wabasha,Standard
ZIP Code 55982,Waltham,Mower,Standard
ZIP Code 55983,Wanamingo,Goodhue,Standard
ZIP Code 55985,West Concord,Dodge,Standard
ZIP Code 55987,Winona,Winona,Standard
ZIP Code 55988,Stockton,Winona,P.O. Box
ZIP Code 55990,Wykoff,Fillmore,Standard
ZIP Code 55991,Zumbro Falls,Wabasha,Standard
ZIP Code 55992,Zumbrota,Goodhue,Standard
ZIP Code 56001,Mankato,Blue Earth,Standard
ZIP Code 56002,Mankato,Blue Earth,P.O. Box
ZIP Code 56003,Mankato,Nicollet,Standard
ZIP Code 56007,Albert Lea,Freeborn,Standard
ZIP Code 56009,Alden,Freeborn,Standard
ZIP Code 56010,Amboy,Blue Earth,Standard
ZIP Code 56011,Belle Plaine,Scott,Standard
ZIP Code 56013,Blue Earth,Faribault,Standard
ZIP Code 56014,Bricelyn,Faribault,Standard
ZIP Code 56016,Clarks Grove,Freeborn,Standard
ZIP Code 56017,Cleveland,Le Sueur,Standard
ZIP Code 56019,Comfrey,Brown,Standard
ZIP Code 56020,Conger,Freeborn,P.O. Box
ZIP Code 56021,Courtland,Nicollet,Standard
ZIP Code 56022,Darfur,Watonwan,P.O. Box
ZIP Code 56023,Delavan,Faribault,Standard
ZIP Code 56024,Eagle Lake,Blue Earth,Standard
ZIP Code 56025,Easton,Faribault,Standard
ZIP Code 56026,Ellendale,Steele,Standard
ZIP Code 56027,Elmore,Faribault,Standard
ZIP Code 56028,Elysian,Le Sueur,Standard
ZIP Code 56029,Emmons,Freeborn,Standard
ZIP Code 56030,Essig,Brown,P.O. Box
ZIP Code 56031,Fairmont,Martin,Standard
ZIP Code 56032,Freeborn,Freeborn,P.O. Box
ZIP Code 56033,Frost,Faribault,Standard
ZIP Code 56034,Garden City,Blue Earth,Standard
ZIP Code 56035,Geneva,Freeborn,P.O. Box
ZIP Code 56036,Glenville,Freeborn,Standard
ZIP Code 56037,Good Thunder,Blue Earth,Standard
ZIP Code 56039,Granada,Martin,Standard
ZIP Code 56041,Hanska,Brown,Standard
ZIP Code 56042,Hartland,Freeborn,Standard
ZIP Code 56043,Hayward,Freeborn,Standard
ZIP Code 56044,Henderson,Sibley,Standard
ZIP Code 56045,Hollandale,Freeborn,Standard
ZIP Code 56046,Hope,Steele,P.O. Box
ZIP Code 56047,Huntley,Faribault,P.O. Box
ZIP Code 56048,Janesville,Waseca,Standard
ZIP Code 56050,Kasota,Le Sueur,Standard
ZIP Code 56051,Kiester,Faribault,Standard
ZIP Code 56052,Kilkenny,Rice,Standard
ZIP Code 56054,Lafayette,Nicollet,Standard
ZIP Code 56055,Lake Crystal,Blue Earth,Standard
ZIP Code 56056,La Salle,Watonwan,P.O. Box
ZIP Code 56057,Le Center,Le Sueur,Standard
ZIP Code 56058,Le Sueur,Le Sueur,Standard
ZIP Code 56060,Lewisville,Watonwan,Standard
ZIP Code 56062,Madelia,Watonwan,Standard
ZIP Code 56063,Madison Lake,Blue Earth,Standard
ZIP Code 56065,Mapleton,Blue Earth,Standard
ZIP Code 56068,Minnesota Lake,Faribault,Standard
ZIP Code 56069,Montgomery,Le Sueur,Standard
ZIP Code 56071,New Prague,Scott,Standard
ZIP Code 56072,New Richland,Waseca,Standard
ZIP Code 56073,New Ulm,Brown,Standard
ZIP Code 56074,Nicollet,Nicollet,Standard
ZIP Code 56075,Northrop,Martin,P.O. Box
ZIP Code 56078,Pemberton,Blue Earth,Standard
ZIP Code 56080,Saint Clair,Blue Earth,P.O. Box
ZIP Code 56081,Saint James,Watonwan,Standard
ZIP Code 56082,Saint Peter,Nicollet,Standard
ZIP Code 56083,Sanborn,Redwood,Standard
ZIP Code 56084,Searles,Brown,P.O. Box
ZIP Code 56085,Sleepy Eye,Brown,Standard
ZIP Code 56087,Springfield,Brown,Standard
ZIP Code 56088,Truman,Martin,Standard
ZIP Code 56089,Twin Lakes,Freeborn,Standard
ZIP Code 56090,Vernon Center,Blue Earth,Standard
ZIP Code 56091,Waldorf,Waseca,Standard
ZIP Code 56093,Waseca,Waseca,Standard
ZIP Code 56096,Waterville,Le Sueur,Standard
ZIP Code 56097,Wells,Faribault,Standard
ZIP Code 56098,Winnebago,Faribault,Standard
ZIP Code 56101,Windom,Cottonwood,Standard
ZIP Code 56110,Adrian,Nobles,Standard
ZIP Code 56111,Alpha,Jackson,Standard
ZIP Code 56113,Arco,Lincoln,Standard
ZIP Code 56114,Avoca,Murray,Standard
ZIP Code 56115,Balaton,Lyon,Standard
ZIP Code 56116,Beaver Creek,Rock,Standard
ZIP Code 56117,Bigelow,Nobles,Standard
ZIP Code 56118,Bingham Lake,Cottonwood,Standard
ZIP Code 56119,Brewster,Nobles,Standard
ZIP Code 56120,Butterfield,Watonwan,Standard
ZIP Code 56121,Ceylon,Martin,Standard
